chevrolet	captiva sport	9217.176470588236	4499.0	23995.0	85
chevrolet	cavalier	3126.7567567567567	495.0	6000.0	37
chevrolet	chevelle	50573.954545454544	29900.0	104000.0	22
chevrolet	chevy van	5500.0	5500.0	5500.0	1
chevrolet	city express	12675.6	8997.0	16900.0	25
chevrolet	classic	3049.222222222222	1495.0	5000.0	9
chevrolet	cobalt	4559.717647058824	495.0	9990.0	170
chevrolet	colorado	30808.463987386032	2595.0	53180.0	2413
chevrolet	corsica	1795.0	1795.0	1795.0	1
chevrolet	corvair	9296.666666666666	1995.0	13900.0	3
chevrolet	corvette	37950.74142480211	4295.0	179900.0	758
chevrolet	cruze	12897.347217806042	3199.0	26005.0	3145
chevrolet	cruze limited	10859.57512953368	5995.0	14995.0	193
chevrolet	el camino	17927.583333333332	8990.0	35988.0	12
chevrolet	equinox	23975.498292829885	2399.0	43875.0	14937
chevrolet	express	23718.713073005092	3433.0	58795.0	589
chevrolet	express cargo	23002.129273504273	2000.0	46980.0	936
chevrolet	express chassis	38750.12698412698	31232.0	47071.0	63
chevrolet	hhr	5117.335877862595	950.0	14895.0	131
chevrolet	impala	17418.65100671141	990.0	69900.0	1788
chevrolet	impala limited	10233.906542056075	4800.0	25900.0	107
chevrolet	lumina	1122.5	495.0	1750.0	2
chevrolet	lumina minivan	2795.0	2795.0	2795.0	1
chevrolet	malibu	17765.329710144928	995.0	37819.0	5244
chevrolet	malibu hybrid	15539.288888888888	4693.0	22998.0	45
chevrolet	malibu maxx	3330.3846153846152	1500.0	6977.0	13
chevrolet	master	32900.0	32900.0	32900.0	1
chevrolet	master deluxe	24995.0	24995.0	24995.0	1
chevrolet	monte carlo	9578.975609756097	1800.0	31995.0	41
chevrolet	nomad	87497.5	75000.0	99995.0	2
chevrolet	nova	31039.133333333335	18900.0	48000.0	15
chevrolet	prizm	3224.5	1995.0	3996.0	4
chevrolet	r/v 20	19900.0	19900.0	19900.0	1
chevrolet	r/v 3500	16995.0	16995.0	16995.0	1
chevrolet	s-10	5364.111111111111	1300.0	15499.0	27
chevrolet	silverado 1500	37391.253302733894	1599.0	138332.0	12233
chevrolet	silverado 1500hd	8574.0	5990.0	11990.0	5
chevrolet	silverado 2500	9971.0	3995.0	14899.0	4
chevrolet	silverado 2500hd	42717.978515625	2950.0	109820.0	1536
chevrolet	silverado 3500	14682.8	5965.0	28000.0	30
chevrolet	silverado 3500hd	46641.8987012987	7895.0	80150.0	385
chevrolet	silverado 3500hd chassis	50651.684848484845	34397.0	102611.0	165
chevrolet	silverado classic 1500	7967.851851851852	2999.0	11995.0	27
chevrolet	silverado classic 2500hd	13569.625	6911.0	19990.0	8
chevrolet	silverado classic 3500	13792.0	10990.0	14995.0	5
chevrolet	silverado hybrid	12992.111111111111	10990.0	16499.0	9
chevrolet	silverado ss	15615.5	9500.0	23987.0	4
chevrolet	sonic	12908.680466237942	2000.0	24164.0	622
chevrolet	spark	13802.798410404625	3995.0	19990.0	1038
chevrolet	spark ev	11590.0	11590.0	11590.0	1
chevrolet	ss	36389.0	32588.0	42777.0	10
chevrolet	ssr	25207.793103448275	6950.0	39995.0	29
chevrolet	stylemaster	24900.0	24900.0	24900.0	1
chevrolet	suburban	46878.97308488613	1998.0	85785.0	1449
chevrolet	superior	29995.0	29995.0	29995.0	1
chevrolet	tahoe	52007.18579018465	1999.0	84375.0	2938
chevrolet	tahoe hybrid	13825.857142857143	8599.0	18990.0	7
chevrolet	tracker	4419.0	1900.0	6995.0	7
chevrolet	trailblazer	21444.160583941604	1495.0	32546.0	959
chevrolet	trailblazer ext	4192.314285714286	1695.0	7999.0	35
chevrolet	traverse	31033.87185311376	2488.0	56505.0	5283
chevrolet	trax	20370.179359382124	4499.0	36744.0	8774
chevrolet	uplander	4242.653846153846	495.0	8986.0	26
chevrolet	venture	3858.222222222222	1950.0	9995.0	9
chevrolet	volt	16598.430188679245	7359.0	39249.0	265
chrysler	200	10663.600290697674	2695.0	21995.0	688
chrysler	300	21481.804856895058	2995.0	50460.0	1153
chrysler	300m	3722.5	2400.0	5000.0	4
chrysler	aspen	7863.714285714285	2000.0	14700.0	21
chrysler	concorde	5965.0	2995.0	10995.0	5
chrysler	cordoba	4999.0	4999.0	4999.0	1
chrysler	crossfire	11805.75	3690.0	19995.0	36
chrysler	crossfire srt-6	17918.5	13888.0	23900.0	4
chrysler	le baron	2288.3333333333335	1300.0	2990.0	3
chrysler	new yorker	6592.333333333333	2765.0	12900.0	6
chrysler	newport	6999.0	6999.0	6999.0	1
chrysler	pacifica	31979.998510796722	495.0	53995.0	2686
chrysler	pacifica hybrid	42534.37254901961	26999.0	59498.0	255
chrysler	pt cruiser	3948.5533980582522	495.0	8995.0	103
chrysler	saratoga	24900.0	24900.0	24900.0	1
chrysler	sebring	4435.7657657657655	670.0	13995.0	111
chrysler	tc	8580.0	8580.0	8580.0	1
chrysler	town & country	10315.19917012448	299.0	47900.0	964
chrysler	voyager	28184.17757009346	1900.0	33425.0	321
datsun	280zx	14495.0	14495.0	14495.0	1
dodge	400	10000.0	10000.0	10000.0	1
dodge	600	3599.0	3599.0	3599.0	1
dodge	aries	4900.0	4900.0	4900.0	1
dodge	avenger	7183.5097087378645	1800.0	20330.0	206
dodge	caliber	5221.5327868852455	1990.0	9400.0	122
dodge	caravan	3897.25	1000.0	7990.0	12
dodge	challenger	37004.98531468531	9700.0	149000.0	1430
dodge	charger	30378.126297577855	1900.0	80710.0	1734
dodge	coronet	50660.666666666664	22995.0	93997.0	3
dodge	dakota	7246.534591194969	1000.0	29997.0	159
dodge	dart	9492.139130434784	3895.0	39900.0	345
dodge	diplomat	7747.5	4995.0	10500.0	2
dodge	durango	34301.698256005264	1000.0	74750.0	3039
dodge	grand caravan	17678.659052737654	1973.0	58997.0	2977
dodge	intrepid	2995.0	2495.0	3495.0	2
dodge	journey	17945.077895801718	3460.0	89999.0	1977
dodge	magnum	5572.75	2200.0	8624.0	8
dodge	neon	3262.0833333333335	1995.0	6495.0	12
dodge	nitro	7679.214285714285	2495.0	12579.0	98
dodge	omni	13900.0	13900.0	13900.0	1
dodge	ram 150	4997.5	4000.0	5995.0	2
dodge	ram 1500	10799.921568627451	1000.0	46000.0	306
dodge	ram 250	42900.0	42900.0	42900.0	1
dodge	ram 2500	14528.864197530864	1990.0	38900.0	162
dodge	ram 350	9995.0	9995.0	9995.0	1
dodge	ram 3500	20826.840909090908	7950.0	36995.0	44
dodge	ram 3500 chassis 	20991.0	15990.0	24995.0	3
dodge	ram 4500 chassis 	16986.5	13985.0	19988.0	2
dodge	ram van	6132.0	3995.0	10900.0	6
dodge	ram wagon	4495.0	2995.0	5995.0	2
dodge	ramcharger	14738.8	9999.0	19900.0	5
dodge	shadow	795.0	795.0	795.0	1
dodge	sprinter cargo	13482.0	5995.0	55000.0	18
dodge	sprinter passenger	10162.166666666666	8995.0	11995.0	6
dodge	stealth	18831.25	6500.0	47000.0	8
dodge	stratus	3072.866666666667	1600.0	7999.0	15
dodge	super bee	69900.0	69900.0	69900.0	1
dodge	viper	71233.5	32950.0	249999.0	24
ferrari	250 gt	1390000.0	1390000.0	1390000.0	1
ferrari	308	78496.66666666667	50990.0	125000.0	3
ferrari	328	113704.5	64988.0	134900.0	4
ferrari	348	64900.0	64900.0	64900.0	1
ferrari	360	227700.0	85500.0	369900.0	2
ferrari	360 spider	91160.0	75900.0	120000.0	5
ferrari	365	259900.0	259900.0	259900.0	1
ferrari	430 scuderia	267457.14285714284	195000.0	349900.0	7
ferrari	456m	59900.0	59900.0	59900.0	1
ferrari	458 italia	221638.41379310345	139900.0	370000.0	29
ferrari	488	311898.0	188400.0	510000.0	44
ferrari	512tr	235331.0	199995.0	252999.0	3
ferrari	550	272497.0	164995.0	379999.0	2
ferrari	575m	126923.75	104995.0	162900.0	4
ferrari	599 gtb fiorano	271143.6	119000.0	1299950.0	10
ferrari	612 scaglietti	108199.75	87900.0	129900.0	4
ferrari	812 superfast	372048.9166666667	299995.0	529997.0	12
ferrari	california	94202.42857142857	74596.0	117777.0	7
ferrari	california t	158892.6	129714.0	289900.0	15
ferrari	enzo	3195000.0	3195000.0	3195000.0	1
ferrari	f12 berlinetta	228524.58333333334	182990.0	269900.0	12
ferrari	f12tdf	985900.0	985900.0	985900.0	1
ferrari	f355	83199.66666666667	79700.0	89900.0	3
ferrari	f430	107414.83333333333	79800.0	139900.0	6
ferrari	f430 spider	137348.9	92499.0	200000.0	10
ferrari	ff	142555.0	129865.0	152900.0	3
ferrari	gtc4lusso	267245.6153846154	195000.0	350698.0	13
ferrari	gtc4lusso t	230896.42857142858	191995.0	289900.0	7
ferrari	mondial	59400.0	59400.0	59400.0	1
ferrari	portofino	230788.07692307694	205000.0	289665.0	13
ferrari	superamerica	317400.0	299900.0	349900.0	4
ferrari	testarossa	129939.8	109900.0	170000.0	5
fiat	1100	17900.0	17900.0	17900.0	1
fiat	124 spider	25067.367816091955	5990.0	39305.0	87
fiat	500	9126.993902439024	2500.0	27880.0	164
fiat	500e	9773.533333333333	6792.0	11995.0	30
fiat	500l	16404.78947368421	5995.0	28450.0	57
fiat	500x	22192.449339207047	5995.0	33155.0	227
fisker	karma	34446.25	29995.0	37990.0	4
ford	bronco	48396.416666666664	7799.0	199970.0	24
ford	bronco sport	36422.27272727273	33265.0	37940.0	11
ford	c-max energi	14258.694915254237	6950.0	19699.0	177
ford	c-max hybrid	12983.862745098038	4995.0	29160.0	153
ford	contour	1000.0	1000.0	1000.0	1
ford	cortina	28950.0	28950.0	28950.0	1
ford	coupe	63900.0	37900.0	89900.0	2
ford	crown victoria	5919.275862068966	1295.0	34995.0	29
